"","x"
"65950",46
"65951",46
"65952",48
"65953",48
"65954",48
"65955",49
"65956",48
"65957",49
"65958",49
"65959",48
"65960",51
"65961",50
"65962",50
"65963",50
"65964",51
"65965",52
"65966",52
"65967",52
"65968",53
"65969",52
"65970",53
"65971",52
"65972",52
"65973",52
"65974",54
"65975",54
"65976",58
"65977",56
"65978",58
"65979",57
"65980",58
"65981",56
"65982",58
"65983",58
"65984",57
"65985",58
"65986",57
"65987",59
"65988",59
"65989",60
"65990",60
"65991",59
"65992",59
"65993",61
"65994",61
"65995",62
"65996",63
"65997",61
"65998",61
"65999",65
"66000",65
"66001",64
"66002",65
"66003",68
"66004",66
"66005",66
"66006",66
"66007",68
"66008",67
"66009",67
"66010",67
"66011",66
"66012",67
"66013",68
"66014",69
"66015",71
"66016",71
"66017",69
"66018",71
"66019",71
"66020",73
"66021",73
"66022",72
"66023",72
"66024",77
"66025",77
"66026",77
"66027",76
"66028",77
"66029",75
"66030",77
"66031",75
"66032",78
"66033",78
"66034",79
"66035",79
"66036",78
"66037",78
"66038",79
"66039",83
"66040",84
"66041",82
"66042",84
"66043",83
"66044",82
"66045",82
"66046",81
"66047",82
"66048",83
"66049",81
"66050",82
"66051",84
"66052",87
"66053",86
"66054",85
"66055",85
"66056",88
"66057",89
"66058",88
"66059",89
"66060",88
"66061",91
"66062",90
"66063",95
"66064",93
"66065",95
"66066",94
"66067",93
"66068",94
"66069",97
"66070",99
"66071",99
"66072",97
"66073",96
"66074",98
"66075",97
"66076",97
"66077",101
"66078",100
"66079",104
"66080",104
"66081",102
"66082",102
"66083",102
"66084",102
"66085",102
"66086",106
"66087",105
"66088",105
"66089",105
"66090",107
"66091",105
"66092",109
"66093",111
"66094",111
"66095",110
"66096",111
"66097",110
"66098",110
"66099",111
"66100",113
"66101",112
"66102",110
"66103",110
"66104",113
"66105",112
"66106",113
"66107",114
"66108",115
"66109",119
"66110",118
"66111",114
"66112",119
"66113",115
"66114",119
"66115",117
"66116",116
"66117",119
"66118",115
"66119",115
"66120",114
"66121",116
"66122",115
"66123",120
"66124",121
"66125",124
"66126",122
"66127",122
"66128",128
"66129",127
"66130",126
"66131",129
"66132",127
"66133",125
"66134",129
"66135",127
"66136",125
"66137",125
"66138",129
"66139",131
"66140",134
"66141",133
"66142",133
"66143",133
"66144",134
"66145",132
"66146",135
"66147",135
"66148",132
"66149",135
"66150",132
"66151",140
"66152",138
"66153",137
"66154",137
"66155",140
"66156",142
"66157",138
"66158",141
"66159",150
"66160",144
"66161",150
"66162",147
"66163",145
"66164",146
"66165",150
"66166",150
"66167",144
"66168",148
"66169",149
"66170",151
"66171",153
"66172",152
"66173",153
"66174",153
"66175",154
"66176",155
"66177",151
"66178",156
"66179",157
"66180",156
"66181",164
"66182",162
"66183",159
"66184",164
"66185",160
"66186",159
"66187",163
"66188",161
"66189",160
"66190",171
"66191",166
"66192",167
"66193",168
"66194",165
"66195",176
"66196",173
"66197",177
"66198",178
"66199",181
"66200",177
"66201",179
"66202",176
"66203",186
"66204",188
"66205",184
"66206",186
"66207",184
"66208",190
"66209",187
"66210",198
"66211",191
"66212",197
"66213",191
"66214",198
"66215",195
"66216",194
"66217",204
"66218",210
"66219",208
"66220",211
"66221",201
"66222",203
"66223",210
"66224",206
"66225",221
"66226",219
"66227",220
"66228",212
"66229",217
"66230",220
"66231",216
"66232",216
"66233",228
"66234",223
"66235",224
"66236",225
"66237",233
"66238",222
"66239",223
"66240",228
"66241",240
"66242",235
"66243",246
"66244",235
"66245",236
"66246",246
"66247",244
"66248",235
"66249",251
"66250",256
"66251",254
"66252",250
"66253",247
"66254",271
"66255",271
"66256",268
"66257",264
"66258",266
"66259",270
"66260",271
"66261",270
"66262",268
"66263",267
"66264",264
"66265",264
"66266",273
"66267",290
"66268",287
"66269",291
"66270",284
"66271",277
"66272",279
"66273",286
"66274",279
"66275",283
"66276",292
"66277",288
"66278",292
"66279",277
"66280",283
"66281",303
"66282",302
"66283",308
"66284",308
"66285",296
"66286",294
"66287",322
"66288",313
"66289",319
"66290",317
"66291",310
"66292",319
"66293",321
"66294",309
"66295",312
"66296",311
"66297",345
"66298",338
"66299",338
"66300",341
"66301",333
"66302",338
"66303",344
"66304",339
"66305",349
"66306",361
"66307",357
"66308",349
"66309",367
"66310",360
"66311",358
"66312",362
"66313",367
"66314",360
"66315",357
"66316",376
"66317",370
"66318",376
"66319",392
"66320",382
"66321",373
"66322",382
"66323",372
"66324",382
"66325",380
"66326",420
"66327",397
"66328",417
"66329",404
"66330",409
"66331",415
"66332",395
"66333",403
"66334",404
"66335",417
"66336",402
"66337",401
"66338",405
"66339",408
"66340",445
"66341",446
"66342",442
"66343",439
"66344",436
"66345",440
"66346",444
"66347",425
"66348",452
"66349",454
"66350",460
"66351",461
"66352",466
"66353",481
"66354",478
"66355",465
"66356",507
"66357",514
"66358",514
"66359",513
"66360",484
"66361",505
"66362",509
"66363",486
"66364",501
"66365",556
"66366",555
"66367",545
"66368",560
"66369",554
"66370",561
"66371",521
"66372",524
"66373",555
"66374",526
"66375",551
"66376",568
"66377",593
"66378",586
"66379",567
"66380",587
"66381",590
"66382",603
"66383",600
"66384",588
"66385",567
"66386",601
"66387",603
"66388",647
"66389",659
"66390",626
"66391",638
"66392",640
"66393",638
"66394",655
"66395",637
"66396",612
"66397",709
"66398",710
"66399",716
"66400",711
"66401",703
"66402",707
"66403",725
"66404",688
"66405",673
"66406",697
"66407",682
"66408",678
"66409",716
"66410",685
"66411",707
"66412",674
"66413",760
"66414",792
"66415",756
"66416",744
"66417",760
"66418",779
"66419",770
"66420",760
"66421",797
"66422",1
"66423",1
"66424",1
"66425",1
"66426",1
"66427",1
"66428",1
"66429",1
"66430",1
"66431",1
"66432",1
"66433",1
"66434",1
"66435",1
"66436",1
"66437",1
"66438",1
"66439",1
"66440",1
"66441",1
"66442",1
"66443",1
"66444",1
"66445",1
"66446",1
"66447",1
"66448",1
"66449",1
"66450",1
"66451",1
"66452",1
"66453",1
"66454",1
"66455",1
"66456",1
"66457",1
"66458",1
"66459",1
"66460",2
"66461",2
"66462",2
"66463",2
"66464",2
"66465",2
"66466",2
"66467",2
"66468",2
"66469",2
"66470",2
"66471",2
"66472",2
"66473",2
"66474",2
"66475",2
"66476",2
"66477",2
"66478",2
"66479",2
"66480",2
"66481",2
"66482",2
"66483",2
"66484",2
"66485",2
"66486",2
"66487",2
"66488",2
"66489",3
"66490",3
"66491",3
"66492",3
"66493",3
"66494",3
"66495",3
"66496",3
"66497",3
"66498",3
"66499",3
"66500",3
"66501",3
"66502",3
"66503",3
"66504",3
"66505",3
"66506",3
"66507",3
"66508",3
"66509",3
"66510",3
"66511",4
"66512",4
"66513",4
"66514",4
"66515",4
"66516",4
"66517",4
"66518",4
"66519",4
"66520",4
"66521",4
"66522",4
"66523",4
"66524",4
"66525",5
"66526",5
"66527",5
"66528",5
"66529",5
"66530",5
"66531",5
"66532",6
"66533",6
"66534",6
"66535",6
"66536",6
"66537",6
"66538",6
"66539",6
"66540",6
"66541",7
"66542",7
"66543",7
"66544",7
"66545",7
"66546",7
"66547",7
"66548",8
"66549",8
"66550",8
"66551",8
"66552",8
"66553",9
"66554",9
"66555",9
"66556",9
"66557",9
"66558",9
"66559",9
"66560",9
"66561",9
"66562",9
"66563",9
"66564",9
"66565",9
"66566",10
"66567",10
"66568",10
"66569",10
"66570",10
"66571",11
"66572",11
"66573",11
"66574",11
"66575",11
"66576",11
"66577",11
"66578",11
"66579",12
"66580",12
"66581",12
"66582",12
"66583",12
"66584",12
"66585",12
"66586",12
"66587",12
"66588",12
"66589",12
"66590",12
"66591",12
"66592",13
"66593",13
"66594",13
"66595",13
"66596",13
"66597",14
"66598",14
"66599",14
"66600",15
"66601",15
"66602",15
"66603",15
"66604",16
"66605",16
"66606",16
"66607",16
"66608",17
"66609",17
"66610",17
"66611",17
"66612",17
"66613",17
"66614",18
"66615",19
"66616",19
"66617",19
"66618",19
"66619",20
"66620",20
"66621",20
"66622",20
"66623",20
"66624",20
"66625",20
"66626",21
"66627",21
"66628",21
"66629",21
"66630",21
"66631",22
"66632",22
"66633",22
"66634",22
"66635",22
"66636",22
"66637",22
"66638",22
"66639",22
"66640",23
"66641",23
"66642",23
"66643",23
"66644",24
"66645",24
"66646",24
"66647",24
"66648",24
"66649",24
"66650",24
"66651",25
"66652",25
"66653",25
"66654",25
"66655",25
"66656",25
"66657",26
"66658",26
"66659",26
"66660",26
"66661",26
"66662",27
"66663",27
"66664",27
"66665",27
"66666",27
"66667",28
"66668",28
"66669",29
"66670",29
"66671",29
"66672",29
"66673",29
"66674",31
"66675",30
"66676",31
"66677",31
"66678",30
"66679",31
"66680",30
"66681",30
"66682",30
"66683",32
"66684",32
"66685",32
"66686",32
"66687",32
"66688",32
"66689",33
"66690",33
"66691",33
"66692",33
"66693",34
"66694",34
"66695",34
"66696",34
"66697",34
"66698",36
"66699",36
"66700",35
"66701",35
"66702",35
"66703",36
"66704",36
"66705",37
"66706",37
"66707",37
"66708",37
"66709",37
"66710",37
"66711",38
"66712",38
"66713",39
"66714",39
"66715",38
"66716",41
"66717",42
"66718",42
"66719",42
"66720",41
"66721",42
"66722",42
"66723",42
"66724",42
"66725",42
"66726",41
"66727",43
"66728",43
"66729",43
"66730",43
"66731",44
"66732",44
"66733",44
"66734",45
"66735",45
"66736",47
"66737",47
"66738",47
"66739",46
"66740",46
"66741",46
"66742",47
"66743",47
"66744",46
"66745",47
"66746",47
"66747",47
"66748",48
"66749",49
"66750",49
"66751",49
"66752",50
"66753",50
"66754",50
"66755",51
"66756",50
"66757",50
"66758",52
"66759",52
"66760",53
"66761",53
"66762",53
"66763",53
"66764",55
"66765",54
"66766",55
"66767",58
"66768",56
"66769",56
"66770",56
"66771",58
"66772",57
"66773",57
"66774",59
"66775",59
"66776",59
"66777",60
"66778",63
"66779",61
"66780",61
"66781",63
"66782",62
"66783",63
"66784",63
"66785",62
"66786",61
"66787",65
"66788",67
"66789",66
"66790",68
"66791",71
"66792",71
"66793",69
"66794",70
"66795",69
"66796",70
"66797",71
"66798",69
"66799",69
"66800",69
"66801",72
"66802",73
"66803",74
"66804",74
"66805",74
"66806",72
"66807",75
"66808",75
"66809",80
"66810",80
"66811",79
"66812",80
"66813",78
"66814",79
"66815",80
"66816",79
"66817",80
"66818",83
"66819",84
"66820",82
"66821",82
"66822",83
"66823",84
"66824",83
"66825",85
"66826",86
"66827",85
"66828",86
"66829",86
"66830",87
"66831",87
"66832",87
"66833",90
"66834",88
"66835",89
"66836",90
"66837",91
"66838",93
"66839",93
"66840",92
"66841",95
"66842",94
"66843",95
"66844",96
"66845",98
"66846",99
"66847",97
"66848",97
"66849",96
"66850",97
"66851",104
"66852",104
"66853",103
"66854",101
"66855",100
"66856",104
"66857",100
"66858",102
"66859",103
"66860",102
"66861",103
"66862",103
"66863",109
"66864",107
"66865",105
"66866",113
"66867",111
"66868",112
"66869",117
"66870",118
"66871",117
"66872",116
"66873",116
"66874",116
"66875",117
"66876",115
"66877",122
"66878",120
"66879",120
"66880",124
"66881",123
"66882",120
"66883",124
"66884",123
"66885",122
"66886",121
"66887",122
"66888",125
"66889",128
"66890",128
"66891",127
"66892",126
"66893",130
"66894",128
"66895",129
"66896",126
"66897",132
"66898",131
"66899",132
"66900",132
"66901",136
"66902",141
"66903",140
"66904",138
"66905",139
"66906",137
"66907",143
"66908",143
"66909",137
"66910",142
"66911",138
"66912",138
"66913",138
"66914",144
"66915",144
"66916",145
"66917",149
"66918",155
"66919",153
"66920",157
"66921",151
"66922",154
"66923",151
"66924",154
"66925",153
"66926",154
"66927",158
"66928",159
"66929",161
"66930",158
"66931",159
"66932",161
"66933",163
"66934",166
"66935",168
"66936",170
"66937",165
"66938",170
"66939",168
"66940",166
"66941",167
"66942",174
"66943",174
"66944",174
"66945",180
"66946",181
"66947",177
"66948",179
"66949",180
"66950",181
"66951",174
"66952",179
"66953",189
"66954",190
"66955",187
"66956",189
"66957",187
"66958",184
"66959",188
"66960",185
"66961",183
"66962",185
"66963",183
"66964",198
"66965",193
"66966",200
"66967",196
"66968",197
"66969",194
"66970",191
"66971",191
"66972",191
"66973",193
"66974",192
"66975",210
"66976",203
"66977",210
"66978",209
"66979",201
"66980",217
"66981",221
"66982",221
"66983",221
"66984",213
"66985",212
"66986",217
"66987",215
"66988",215
"66989",220
"66990",221
"66991",217
"66992",213
"66993",215
"66994",228
"66995",232
"66996",230
"66997",224
"66998",223
"66999",223
"67000",232
"67001",229
"67002",233
"67003",226
"67004",237
"67005",245
"67006",240
"67007",237
"67008",236
"67009",236
"67010",237
"67011",242
"67012",245
"67013",242
"67014",246
"67015",249
"67016",256
"67017",256
"67018",253
"67019",249
"67020",258
"67021",249
"67022",256
"67023",260
"67024",247
"67025",248
"67026",252
"67027",266
"67028",265
"67029",269
"67030",273
"67031",269
"67032",262
"67033",290
"67034",280
"67035",281
"67036",279
"67037",281
"67038",279
"67039",277
"67040",285
"67041",287
"67042",306
"67043",306
"67044",305
"67045",303
"67046",302
"67047",298
"67048",295
"67049",301
"67050",303
"67051",297
"67052",298
"67053",311
"67054",321
"67055",327
"67056",310
"67057",309
"67058",315
"67059",319
"67060",313
"67061",320
"67062",327
"67063",326
"67064",332
"67065",342
"67066",330
"67067",342
"67068",346
"67069",332
"67070",337
"67071",351
"67072",369
"67073",369
"67074",366
"67075",363
"67076",356
"67077",351
"67078",352
"67079",352
"67080",394
"67081",386
"67082",386
"67083",377
"67084",390
"67085",373
"67086",388
"67087",392
"67088",389
"67089",390
"67090",394
"67091",379
"67092",410
"67093",410
"67094",396
"67095",400
"67096",395
"67097",397
"67098",404
"67099",418
"67100",398
"67101",411
"67102",448
"67103",436
"67104",424
"67105",431
"67106",429
"67107",428
"67108",422
"67109",447
"67110",427
"67111",428
"67112",440
"67113",442
"67114",423
"67115",431
"67116",439
"67117",479
"67118",469
"67119",474
"67120",458
"67121",454
"67122",459
"67123",480
"67124",508
"67125",511
"67126",500
"67127",491
"67128",502
"67129",490
"67130",490
"67131",500
"67132",517
"67133",515
"67134",485
"67135",494
"67136",556
"67137",539
"67138",547
"67139",524
"67140",560
"67141",525
"67142",560
"67143",546
"67144",531
"67145",552
"67146",535
"67147",539
"67148",547
"67149",546
"67150",537
"67151",559
"67152",602
"67153",578
"67154",569
"67155",579
"67156",579
"67157",562
"67158",565
"67159",597
"67160",586
"67161",574
"67162",601
"67163",583
"67164",578
"67165",572
"67166",640
"67167",649
"67168",647
"67169",663
"67170",639
"67171",622
"67172",646
"67173",647
"67174",648
"67175",654
"67176",653
"67177",655
"67178",654
"67179",631
"67180",660
"67181",662
"67182",618
"67183",621
"67184",615
"67185",627
"67186",697
"67187",698
"67188",725
"67189",725
"67190",711
"67191",721
"67192",681
"67193",715
"67194",712
"67195",673
"67196",716
"67197",671
"67198",703
"67199",727
"67200",733
"67201",752
"67202",796
"67203",775
"67204",743
"67205",795
"67206",733
"67207",729
"67208",784
"67209",791
"67210",738
"67211",1
"67212",1
"67213",1
"67214",1
"67215",1
"67216",1
"67217",1
"67218",1
"67219",1
"67220",1
"67221",1
"67222",1
"67223",1
"67224",1
"67225",1
"67226",1
"67227",1
"67228",1
"67229",1
"67230",1
"67231",1
"67232",1
"67233",2
"67234",2
"67235",2
"67236",2
"67237",2
"67238",2
"67239",2
"67240",2
"67241",2
"67242",2
"67243",2
"67244",2
"67245",2
"67246",2
"67247",2
"67248",2
"67249",2
"67250",2
"67251",2
"67252",3
"67253",3
"67254",3
"67255",3
"67256",3
"67257",3
"67258",3
"67259",3
"67260",3
"67261",3
"67262",3
"67263",3
"67264",3
"67265",3
"67266",3
"67267",3
"67268",3
"67269",3
"67270",3
"67271",3
"67272",4
"67273",4
"67274",4
"67275",4
"67276",4
"67277",4
"67278",4
"67279",4
"67280",4
"67281",4
"67282",4
"67283",4
"67284",4
"67285",4
"67286",4
"67287",4
"67288",4
"67289",4
"67290",4
"67291",4
"67292",4
"67293",5
"67294",5
"67295",5
"67296",5
"67297",5
"67298",5
"67299",5
"67300",5
"67301",5
"67302",5
"67303",5
"67304",5
"67305",6
"67306",6
"67307",6
"67308",6
"67309",6
"67310",6
"67311",6
"67312",6
"67313",6
"67314",6
"67315",7
"67316",7
"67317",7
"67318",7
"67319",7
"67320",7
"67321",7
"67322",7
"67323",7
"67324",7
"67325",7
"67326",7
"67327",8
"67328",8
"67329",8
"67330",8
"67331",8
"67332",9
"67333",9
"67334",9
"67335",9
"67336",9
"67337",9
"67338",9
"67339",9
"67340",10
"67341",10
"67342",10
"67343",10
"67344",10
"67345",11
"67346",11
"67347",11
"67348",11
"67349",11
"67350",11
"67351",11
"67352",11
"67353",11
"67354",12
"67355",12
"67356",12
"67357",12
"67358",12
"67359",12
"67360",12
"67361",12
"67362",13
"67363",13
"67364",13
"67365",13
"67366",13
"67367",13
"67368",13
"67369",13
"67370",14
"67371",14
"67372",14
"67373",14
"67374",15
"67375",15
"67376",15
"67377",15
"67378",15
"67379",15
"67380",15
"67381",15
"67382",15
"67383",16
"67384",16
"67385",16
"67386",16
"67387",16
"67388",16
"67389",16
"67390",16
"67391",16
"67392",16
"67393",17
"67394",17
"67395",17
"67396",17
"67397",17
"67398",17
"67399",18
"67400",18
"67401",18
"67402",18
"67403",18
"67404",18
"67405",18
"67406",18
"67407",19
"67408",19
"67409",19
"67410",19
"67411",19
"67412",19
"67413",20
"67414",20
"67415",20
"67416",20
"67417",20
"67418",20
"67419",20
"67420",21
"67421",21
"67422",21
"67423",21
"67424",22
"67425",22
"67426",22
"67427",23
"67428",23
"67429",23
"67430",23
"67431",23
"67432",24
"67433",24
"67434",24
"67435",24
"67436",24
"67437",25
"67438",25
"67439",25
"67440",25
"67441",26
"67442",26
"67443",26
"67444",26
"67445",26
"67446",26
"67447",27
"67448",27
"67449",27
"67450",27
"67451",27
"67452",27
"67453",28
"67454",28
"67455",28
"67456",28
"67457",28
"67458",28
"67459",28
"67460",29
"67461",29
"67462",31
"67463",30
"67464",31
"67465",31
"67466",31
"67467",30
"67468",31
"67469",32
"67470",32
"67471",32
"67472",32
"67473",33
"67474",33
"67475",33
"67476",34
"67477",34
"67478",34
"67479",34
"67480",34
"67481",34
"67482",35
"67483",36
"67484",35
"67485",36
"67486",36
"67487",36
"67488",36
"67489",35
"67490",35
"67491",35
"67492",35
"67493",37
"67494",37
"67495",37
"67496",37
"67497",37
"67498",37
"67499",37
"67500",38
"67501",39
"67502",38
"67503",38
"67504",38
"67505",39
"67506",38
"67507",38
"67508",40
"67509",40
"67510",40
"67511",40
"67512",40
"67513",41
"67514",42
"67515",42
"67516",41
"67517",42
"67518",44
"67519",43
"67520",44
"67521",44
"67522",44
"67523",43
"67524",44
"67525",43
"67526",45
"67527",45
"67528",46
"67529",46
"67530",47
"67531",46
"67532",46
"67533",47
"67534",48
"67535",48
"67536",48
"67537",48
"67538",49
"67539",50
"67540",51
"67541",51
"67542",51
"67543",53
"67544",53
"67545",53
"67546",52
"67547",52
"67548",52
"67549",53
"67550",54
"67551",55
"67552",55
"67553",54
"67554",56
"67555",57
"67556",58
"67557",57
"67558",58
"67559",56
"67560",58
"67561",57
"67562",60
"67563",60
"67564",60
"67565",60
"67566",61
"67567",62
"67568",62
"67569",61
"67570",63
"67571",62
"67572",65
"67573",64
"67574",68
"67575",66
"67576",67
"67577",68
"67578",66
"67579",70
"67580",71
"67581",69
"67582",70
"67583",70
"67584",69
"67585",73
"67586",72
"67587",74
"67588",73
"67589",73
"67590",74
"67591",75
"67592",75
"67593",75
"67594",75
"67595",77
"67596",79
"67597",79
"67598",79
"67599",82
"67600",82
"67601",84
"67602",82
"67603",81
"67604",86
"67605",85
"67606",86
"67607",86
"67608",87
"67609",86
"67610",88
"67611",88
"67612",91
"67613",88
"67614",88
"67615",90
"67616",88
"67617",89
"67618",88
"67619",91
"67620",90
"67621",90
"67622",93
"67623",92
"67624",92
"67625",93
"67626",92
"67627",92
"67628",95
"67629",92
"67630",96
"67631",98
"67632",98
"67633",98
"67634",98
"67635",98
"67636",98
"67637",104
"67638",101
"67639",103
"67640",103
"67641",102
"67642",101
"67643",107
"67644",109
"67645",105
"67646",107
"67647",105
"67648",107
"67649",105
"67650",108
"67651",110
"67652",113
"67653",110
"67654",112
"67655",112
"67656",111
"67657",112
"67658",116
"67659",118
"67660",119
"67661",119
"67662",116
"67663",115
"67664",115
"67665",116
"67666",120
"67667",120
"67668",123
"67669",121
"67670",124
"67671",123
"67672",121
"67673",127
"67674",125
"67675",128
"67676",125
"67677",130
"67678",130
"67679",126
"67680",130
"67681",129
"67682",125
"67683",131
"67684",133
"67685",132
"67686",134
"67687",134
"67688",131
"67689",134
"67690",133
"67691",143
"67692",139
"67693",142
"67694",141
"67695",142
"67696",139
"67697",139
"67698",140
"67699",140
"67700",139
"67701",139
"67702",141
"67703",143
"67704",147
"67705",144
"67706",148
"67707",147
"67708",145
"67709",144
"67710",148
"67711",144
"67712",156
"67713",157
"67714",155
"67715",157
"67716",152
"67717",155
"67718",153
"67719",152
"67720",152
"67721",156
"67722",157
"67723",156
"67724",157
"67725",155
"67726",159
"67727",158
"67728",162
"67729",164
"67730",158
"67731",166
"67732",169
"67733",172
"67734",170
"67735",172
"67736",165
"67737",165
"67738",168
"67739",174
"67740",177
"67741",180
"67742",177
"67743",176
"67744",180
"67745",178
"67746",184
"67747",190
"67748",187
"67749",190
"67750",190
"67751",183
"67752",184
"67753",185
"67754",184
"67755",194
"67756",192
"67757",198
"67758",194
"67759",192
"67760",191
"67761",200
"67762",194
"67763",193
"67764",195
"67765",200
"67766",198
"67767",196
"67768",192
"67769",196
"67770",195
"67771",196
"67772",209
"67773",201
"67774",204
"67775",210
"67776",204
"67777",206
"67778",205
"67779",203
"67780",209
"67781",211
"67782",204
"67783",213
"67784",220
"67785",219
"67786",213
"67787",213
"67788",218
"67789",221
"67790",212
"67791",216
"67792",213
"67793",221
"67794",215
"67795",221
"67796",222
"67797",226
"67798",223
"67799",227
"67800",231
"67801",228
"67802",226
"67803",226
"67804",243
"67805",234
"67806",245
"67807",236
"67808",235
"67809",237
"67810",245
"67811",242
"67812",238
"67813",243
"67814",246
"67815",240
"67816",255
"67817",253
"67818",258
"67819",257
"67820",251
"67821",253
"67822",253
"67823",258
"67824",248
"67825",263
"67826",269
"67827",266
"67828",262
"67829",265
"67830",274
"67831",261
"67832",265
"67833",283
"67834",281
"67835",281
"67836",288
"67837",279
"67838",281
"67839",279
"67840",286
"67841",282
"67842",284
"67843",280
"67844",281
"67845",286
"67846",292
"67847",282
"67848",304
"67849",306
"67850",296
"67851",295
"67852",300
"67853",297
"67854",314
"67855",312
"67856",318
"67857",313
"67858",309
"67859",322
"67860",317
"67861",318
"67862",336
"67863",337
"67864",331
"67865",328
"67866",330
"67867",343
"67868",337
"67869",330
"67870",342
"67871",328
"67872",346
"67873",338
"67874",339
"67875",365
"67876",355
"67877",350
"67878",351
"67879",365
"67880",367
"67881",368
"67882",368
"67883",368
"67884",357
"67885",379
"67886",377
"67887",373
"67888",390
"67889",374
"67890",389
"67891",394
"67892",374
"67893",389
"67894",387
"67895",385
"67896",409
"67897",396
"67898",403
"67899",414
"67900",402
"67901",418
"67902",418
"67903",413
"67904",402
"67905",402
"67906",418
"67907",395
"67908",415
"67909",396
"67910",447
"67911",422
"67912",446
"67913",442
"67914",445
"67915",432
"67916",440
"67917",441
"67918",446
"67919",432
"67920",437
"67921",450
"67922",424
"67923",438
"67924",422
"67925",452
"67926",473
"67927",472
"67928",476
"67929",469
"67930",468
"67931",479
"67932",466
"67933",481
"67934",476
"67935",458
"67936",474
"67937",481
"67938",455
"67939",452
"67940",494
"67941",503
"67942",506
"67943",507
"67944",517
"67945",515
"67946",512
"67947",514
"67948",514
"67949",507
"67950",500
"67951",485
"67952",501
"67953",553
"67954",521
"67955",530
"67956",525
"67957",549
"67958",538
"67959",529
"67960",520
"67961",558
"67962",529
"67963",526
"67964",567
"67965",584
"67966",606
"67967",568
"67968",588
"67969",608
"67970",598
"67971",582
"67972",594
"67973",571
"67974",594
"67975",576
"67976",563
"67977",602
"67978",642
"67979",645
"67980",639
"67981",631
"67982",651
"67983",629
"67984",649
"67985",661
"67986",652
"67987",610
"67988",635
"67989",615
"67990",648
"67991",649
"67992",665
"67993",705
"67994",678
"67995",712
"67996",702
"67997",725
"67998",669
"67999",669
"68000",710
"68001",716
"68002",667
"68003",704
"68004",688
"68005",716
"68006",673
"68007",699
"68008",716
"68009",712
"68010",741
"68011",759
"68012",784
"68013",785
"68014",755
"68015",744
"68016",793
"68017",763
"68018",790
"68019",793
"68020",733
"68021",755
"68022",781
"68023",798
"68024",1
"68025",1
"68026",1
"68027",1
"68028",1
"68029",1
"68030",1
"68031",1
"68032",1
"68033",1
"68034",1
"68035",1
"68036",1
"68037",1
"68038",1
"68039",1
"68040",1
"68041",1
"68042",1
"68043",1
"68044",1
"68045",1
"68046",1
"68047",1
"68048",1
"68049",1
"68050",1
"68051",1
"68052",1
"68053",1
"68054",1
"68055",2
"68056",2
"68057",2
"68058",2
"68059",2
"68060",2
"68061",2
"68062",2
"68063",2
"68064",2
"68065",2
"68066",2
"68067",2
"68068",2
"68069",2
"68070",2
"68071",2
"68072",2
"68073",2
"68074",3
"68075",3
"68076",3
"68077",3
"68078",3
"68079",3
"68080",3
"68081",3
"68082",3
"68083",3
"68084",3
"68085",3
"68086",3
"68087",3
"68088",3
"68089",4
"68090",4
"68091",4
"68092",4
"68093",4
"68094",4
"68095",4
"68096",4
"68097",4
"68098",4
"68099",4
"68100",4
"68101",4
"68102",5
"68103",5
"68104",5
"68105",5
"68106",5
"68107",5
"68108",5
"68109",5
"68110",6
"68111",6
"68112",6
"68113",6
"68114",6
"68115",6
"68116",6
"68117",7
"68118",7
"68119",7
"68120",7
"68121",7
"68122",7
"68123",7
"68124",7
"68125",7
"68126",7
"68127",7
"68128",7
"68129",7
"68130",7
"68131",7
"68132",8
"68133",8
"68134",8
"68135",8
"68136",8
"68137",8
"68138",8
"68139",8
"68140",8
"68141",8
"68142",8
"68143",9
"68144",9
"68145",9
"68146",9
"68147",9
"68148",9
"68149",9
"68150",9
"68151",9
"68152",10
"68153",10
"68154",10
"68155",10
"68156",10
"68157",10
"68158",10
"68159",10
"68160",11
"68161",11
"68162",11
"68163",12
"68164",12
"68165",13
"68166",13
"68167",13
"68168",13
"68169",14
"68170",14
"68171",14
"68172",14
"68173",14
"68174",14
"68175",14
"68176",14
"68177",14
"68178",15
"68179",15
"68180",15
"68181",15
"68182",15
"68183",15
"68184",15
"68185",15
"68186",15
"68187",15
"68188",16
"68189",16
"68190",16
"68191",16
"68192",16
"68193",16
"68194",17
"68195",17
"68196",17
"68197",17
"68198",18
"68199",18
"68200",18
"68201",18
"68202",19
"68203",20
"68204",20
"68205",20
"68206",20
"68207",20
"68208",20
"68209",20
"68210",21
"68211",21
"68212",21
"68213",21
"68214",21
"68215",21
"68216",21
"68217",21
"68218",22
"68219",22
"68220",22
"68221",23
"68222",23
"68223",23
"68224",24
"68225",24
"68226",24
"68227",24
"68228",24
"68229",24
"68230",25
"68231",25
"68232",26
"68233",26
"68234",26
"68235",26
"68236",27
"68237",27
"68238",27
"68239",27
"68240",27
"68241",28
"68242",29
"68243",29
"68244",29
"68245",29
"68246",31
"68247",31
"68248",31
"68249",30
"68250",31
"68251",30
"68252",31
"68253",31
"68254",30
"68255",30
"68256",32
"68257",32
"68258",32
"68259",33
"68260",33
"68261",34
"68262",34
"68263",34
"68264",34
"68265",36
"68266",36
"68267",36
"68268",36
"68269",35
"68270",35
"68271",37
"68272",37
"68273",37
"68274",37
"68275",38
"68276",39
"68277",39
"68278",38
"68279",40
"68280",40
"68281",41
